frame_id,category,algorithm,section,latency,node_id,node_name
223,Extra Pipeline,PiH Candidate Selection,candidate_selection,10.143280029296875,-,-
223,Extra Pipeline,PiH Persistence Validation,persistence_validation,0.0457763671875,-,-
223,End-to-End,N/A,e2e_latency,52.28471755981445,60a35c66e03531831d1e8082,1
224,Scheduling,dynamic_round_robin,scheduling,88.50741386413574,60a35c66e03531831d1e8082,1
224,Pre-processing,N/A,preproc_det,17.8377628326416,-,-
224,Object Detection,YOLOv3,detection,13.341188430786133,-,-
,sorting,Sorting Network,scheduling,0.2162456512451172,-,-
224,from_numpy,YOLOv3,detection,0.023126602172851562,-,-
224,image4yolo,YOLOv3,detection,0.6144046783447266,-,-
224,pred,YOLOv3,detection,8.89730453491211,-,-
224,Extra Pipeline,PiH Candidate Selection,candidate_selection,4.9152374267578125,-,-
224,Extra Pipeline,PiH Persistence Validation,persistence_validation,0.04315376281738281,-,-
224,End-to-End,N/A,e2e_latency,47.29604721069336,60a35c66e03531831d1e8082,1
