datetime,frame_id,drone_id,worker_id,proc_latency_ms
2020-06-12 00:00:00.000000,1,4,2,34.547215559693214
2020-06-12 00:00:00.001000,2,4,2,30.243861318577736
2020-06-12 00:00:00.002000,3,4,5,30.35112505330899
2020-06-12 00:00:00.003000,4,4,2,34.04138961168408
2020-06-12 00:00:00.004000,5,4,4,31.867174744476564
2020-06-12 00:00:00.005000,6,4,3,33.45898406569562
2020-06-12 00:00:00.006000,7,4,5,31.931426477508158
2020-06-12 00:00:00.007000,8,4,3,33.41063759352022
2020-06-12 00:00:00.008000,9,4,2,31.70170403191725
2020-06-12 00:00:00.009000,10,4,4,32.38921874932005
2020-06-12 00:00:00.010000,11,4,4,34.99348281292471
2020-06-12 00:00:00.011000,12,4,1,32.239683658732076
2020-06-12 00:00:00.012000,13,4,1,32.796351017737855
2020-06-12 00:00:00.013000,14,4,6,31.48553045956081
2020-06-12 00:00:00.014000,15,4,1,31.417892130583535
2020-06-12 00:00:00.015000,16,4,4,30.680905956316153
2020-06-12 00:00:00.016000,17,4,6,31.37489519995004
2020-06-12 00:00:00.017000,18,4,2,32.39730298686412
2020-06-12 00:00:00.018000,19,4,3,30.738851386184
2020-06-12 00:00:00.019000,20,4,6,32.59702227169274
2020-06-12 00:00:00.020000,21,4,2,32.62308439956958
2020-06-12 00:00:00.021000,22,4,5,34.58223038015166
2020-06-12 00:00:00.022000,23,4,6,31.168018322297087
2020-06-12 00:00:00.023000,24,4,5,30.701994858689684
2020-06-12 00:00:00.024000,25,4,1,31.771000446107596
2020-06-12 00:00:00.025000,26,4,6,31.365316356535
2020-06-12 00:00:00.026000,27,4,2,31.23492750950127
2020-06-12 00:00:00.027000,28,4,3,34.914884253492765
2020-06-12 00:00:00.028000,29,4,5,32.563273375246155
2020-06-12 00:00:00.029000,30,4,1,33.35559309540226
2020-06-12 00:00:00.030000,31,4,6,31.98736733134898
2020-06-12 00:00:00.031000,32,4,3,34.952413282570745
2020-06-12 00:00:00.032000,33,4,4,32.28813232271886
2020-06-12 00:00:00.033000,34,4,2,32.88551015391259
2020-06-12 00:00:00.034000,35,4,6,32.515278449652115
2020-06-12 00:00:00.035000,36,4,1,34.343585854612385
2020-06-12 00:00:00.036000,37,4,5,32.257861329992735
2020-06-12 00:00:00.037000,38,4,3,34.39177214020273
2020-06-12 00:00:00.038000,39,4,3,31.001739866536973
2020-06-12 00:00:00.039000,40,4,2,32.5106786311119
2020-06-12 00:00:00.040000,41,4,3,31.196479534593763
2020-06-12 00:00:00.041000,42,4,1,33.62378149796794
2020-06-12 00:00:00.042000,43,4,5,32.99234156434195
2020-06-12 00:00:00.043000,44,4,6,31.66406630517
2020-06-12 00:00:00.044000,45,4,4,30.43768207804227
2020-06-12 00:00:00.045000,46,4,6,33.411852349724064
2020-06-12 00:00:00.046000,47,4,3,33.62734306355044
2020-06-12 00:00:00.047000,48,4,2,33.844554862021326
2020-06-12 00:00:00.048000,49,4,6,32.99579033127712
2020-06-12 00:00:00.049000,50,4,3,32.89402657288526
2020-06-12 00:00:00.050000,51,4,4,31.247156492312556
2020-06-12 00:00:00.051000,52,4,3,33.28742800373098
2020-06-12 00:00:00.052000,53,4,4,30.18523396755481
2020-06-12 00:00:00.053000,54,4,2,31.743688948136175
2020-06-12 00:00:00.054000,55,4,4,33.10195489724041
2020-06-12 00:00:00.055000,56,4,4,34.214409697254055
2020-06-12 00:00:00.056000,57,4,1,32.97439331359744
2020-06-12 00:00:00.057000,58,4,6,32.122213764580934
2020-06-12 00:00:00.058000,59,4,4,33.35966604355138
2020-06-12 00:00:00.059000,60,4,2,32.71372974445446
2020-06-12 00:00:00.060000,61,4,2,32.56346217358807
2020-06-12 00:00:00.061000,62,4,1,34.94475795557431
2020-06-12 00:00:00.062000,63,4,4,30.83808943538363
2020-06-12 00:00:00.063000,64,4,3,31.40463261122232
2020-06-12 00:00:00.064000,65,4,6,30.935921508512003
2020-06-12 00:00:00.065000,66,4,5,32.71264728208533
2020-06-12 00:00:00.066000,67,4,2,30.460415964128703
2020-06-12 00:00:00.067000,68,4,2,30.802112455979028
2020-06-12 00:00:00.068000,69,4,1,31.99083861968743
2020-06-12 00:00:00.069000,70,4,1,34.13939761551448
2020-06-12 00:00:00.070000,71,4,6,32.69354002582317
2020-06-12 00:00:00.071000,72,4,2,32.07670759148318
2020-06-12 00:00:00.072000,73,4,2,33.14827674366447
2020-06-12 00:00:00.073000,74,4,1,30.549156772284796
2020-06-12 00:00:00.074000,75,4,6,33.77428047633351
2020-06-12 00:00:00.075000,76,4,2,34.51226158919101
2020-06-12 00:00:00.076000,77,4,2,33.8991722688069
2020-06-12 00:00:00.077000,78,4,4,33.15957915978347
2020-06-12 00:00:00.078000,79,4,3,30.788570592072716
2020-06-12 00:00:00.079000,80,4,2,33.9178895709111
2020-06-12 00:00:00.080000,81,4,6,32.51701782204778
2020-06-12 00:00:00.081000,82,4,2,31.330794279003786
2020-06-12 00:00:00.082000,83,4,2,34.8205669925688
2020-06-12 00:00:00.083000,84,4,2,32.420001168962955
2020-06-12 00:00:00.084000,85,4,3,32.55798936330161
2020-06-12 00:00:00.085000,86,4,1,31.80460413522954
2020-06-12 00:00:00.086000,87,4,4,34.70154541635947
2020-06-12 00:00:00.087000,88,4,6,32.802106150832934
2020-06-12 00:00:00.088000,89,4,4,31.330648863482175
2020-06-12 00:00:00.089000,90,4,2,33.863150341428124
2020-06-12 00:00:00.090000,91,4,3,30.48701809397677
2020-06-12 00:00:00.091000,92,4,4,31.332564672170147
2020-06-12 00:00:00.092000,93,4,2,32.899762168134046
2020-06-12 00:00:00.093000,94,4,2,31.746475179498173
2020-06-12 00:00:00.094000,95,4,4,33.25610086104997
2020-06-12 00:00:00.095000,96,4,3,34.830549965777095
2020-06-12 00:00:00.096000,97,4,1,32.91192721261288
2020-06-12 00:00:00.097000,98,4,6,34.28803052044392
2020-06-12 00:00:00.098000,99,4,6,31.63797089079803
2020-06-12 00:00:00.099000,100,4,1,31.15128069662263
2020-06-12 00:00:00.100000,101,4,2,32.06807734439054
2020-06-12 00:00:00.101000,102,4,3,32.24973241494109
2020-06-12 00:00:00.102000,103,4,1,32.30091834646498
2020-06-12 00:00:00.103000,104,4,5,32.36829178646694
2020-06-12 00:00:00.104000,105,4,3,31.836672893913637
2020-06-12 00:00:00.105000,106,4,6,30.985458985475372
2020-06-12 00:00:00.106000,107,4,3,31.10808327012777
2020-06-12 00:00:00.107000,108,4,3,31.200270436002832
2020-06-12 00:00:00.108000,109,4,3,31.540033146036816
2020-06-12 00:00:00.109000,110,4,4,30.6938421775468
2020-06-12 00:00:00.110000,111,4,4,33.568457162298515
2020-06-12 00:00:00.111000,112,4,5,32.28654794262886
2020-06-12 00:00:00.112000,113,4,2,34.57716299127412
2020-06-12 00:00:00.113000,114,4,3,33.274116942685474
2020-06-12 00:00:00.114000,115,4,5,31.400680979337434
2020-06-12 00:00:00.115000,116,4,4,30.788509870199796
2020-06-12 00:00:00.116000,117,4,3,31.120243786532722
2020-06-12 00:00:00.117000,118,4,5,30.18190647810697
2020-06-12 00:00:00.118000,119,4,5,33.321536113538365
2020-06-12 00:00:00.119000,120,4,4,31.557965071341048
2020-06-12 00:00:00.120000,121,4,5,31.133579211033595
2020-06-12 00:00:00.121000,122,4,5,30.27342450061071
2020-06-12 00:00:00.122000,123,4,6,30.91602067649764
2020-06-12 00:00:00.123000,124,4,5,33.722277307249946
2020-06-12 00:00:00.124000,125,4,1,32.478800819188585
2020-06-12 00:00:00.125000,126,4,5,31.177106444604725
2020-06-12 00:00:00.126000,127,4,2,31.30145317236699
2020-06-12 00:00:00.127000,128,4,6,31.66737935060077
2020-06-12 00:00:00.128000,129,4,1,31.95232266031379
2020-06-12 00:00:00.129000,130,4,3,34.03838408275078
2020-06-12 00:00:00.130000,131,4,1,31.362626895394396
2020-06-12 00:00:00.131000,132,4,3,32.940627217010224
2020-06-12 00:00:00.132000,133,4,3,31.87663491992075
2020-06-12 00:00:00.133000,134,4,2,31.688249609115523
2020-06-12 00:00:00.134000,135,4,6,33.436333183648934
2020-06-12 00:00:00.135000,136,4,2,32.37816883217748
2020-06-12 00:00:00.136000,137,4,5,30.794002276594536
2020-06-12 00:00:00.137000,138,4,4,30.15280805192306
2020-06-12 00:00:00.138000,139,4,2,31.574011317895938
2020-06-12 00:00:00.139000,140,4,3,30.19667075025993
2020-06-12 00:00:00.140000,141,4,3,31.54448451884446
